time,S_C_LOAD_ON_BUS-1
10-01-2022 00:28:43,304.992888
10-01-2022 00:28:44,304.992888
10-01-2022 00:28:45,304.992888
10-01-2022 00:28:46,304.992888
10-01-2022 00:28:47,313.2391504
10-01-2022 00:28:48,313.2391504
10-01-2022 00:28:49,313.2391504
10-01-2022 00:28:50,306.570024
10-01-2022 00:28:51,306.570024
10-01-2022 00:28:52,306.570024
10-01-2022 00:28:53,306.570024
10-01-2022 00:28:55,306.570024
10-01-2022 00:28:56,290.0774992
10-01-2022 00:28:57,290.0774992
10-01-2022 00:28:58,290.0774992
10-01-2022 00:28:59,290.0774992
10-01-2022 00:29:00,290.0774992
10-01-2022 00:29:01,290.0774992
10-01-2022 00:29:02,290.0774992
10-01-2022 00:29:03,290.0774992
10-01-2022 00:29:04,298.3237616
10-01-2022 00:29:05,298.3237616
10-01-2022 00:29:06,298.3237616
10-01-2022 00:29:07,345.0076464
10-01-2022 00:29:08,345.0076464
10-01-2022 00:29:09,345.0076464
10-01-2022 00:29:10,345.0076464
10-01-2022 00:29:11,304.992888
10-01-2022 00:29:12,304.992888
10-01-2022 00:29:13,304.992888
10-01-2022 00:29:14,304.992888
10-01-2022 00:29:15,298.3237616
10-01-2022 00:29:16,298.3237616
10-01-2022 00:29:17,298.3237616
10-01-2022 00:29:18,298.3237616
10-01-2022 00:29:19,304.992888
10-01-2022 00:29:20,304.992888
10-01-2022 00:29:21,304.992888
10-01-2022 00:29:22,304.992888
10-01-2022 00:29:23,304.992888
10-01-2022 00:29:24,304.992888
10-01-2022 00:29:25,304.992888
10-01-2022 00:29:26,304.992888
10-01-2022 00:29:27,304.992888
10-01-2022 00:29:28,304.992888
10-01-2022 00:29:29,304.992888
10-01-2022 00:29:30,304.992888
10-01-2022 00:29:31,318.3311408
10-01-2022 00:29:32,318.3311408
10-01-2022 00:29:33,318.3311408
10-01-2022 00:29:34,318.3311408
10-01-2022 00:29:35,298.3237616
10-01-2022 00:29:36,298.3237616
10-01-2022 00:29:37,298.3237616
10-01-2022 00:29:38,298.3237616
10-01-2022 00:29:39,304.992888
10-01-2022 00:29:40,304.992888
10-01-2022 00:29:41,304.992888
10-01-2022 00:29:42,304.992888
10-01-2022 00:29:43,304.992888
10-01-2022 00:29:44,296.7466256
10-01-2022 00:29:45,296.7466256
10-01-2022 00:29:46,296.7466256
10-01-2022 00:29:47,290.0774992
10-01-2022 00:29:48,290.0774992
10-01-2022 00:29:49,290.0774992
10-01-2022 00:29:50,290.0774992
10-01-2022 00:29:51,296.7466256
10-01-2022 00:29:52,296.7466256
10-01-2022 00:29:53,296.7466256
10-01-2022 00:29:54,296.7466256
10-01-2022 00:29:55,296.7466256
10-01-2022 00:29:56,296.7466256
10-01-2022 00:29:57,296.7466256
10-01-2022 00:29:58,296.7466256
10-01-2022 00:29:59,296.7466256
10-01-2022 00:30:00,296.7466256
10-01-2022 00:30:01,296.7466256
10-01-2022 00:30:02,296.7466256
10-01-2022 00:30:03,296.7466256
10-01-2022 00:30:04,296.7466256
10-01-2022 00:30:05,296.7466256
10-01-2022 00:30:06,296.7466256
10-01-2022 00:30:07,290.0774992
10-01-2022 00:30:08,298.3237616
10-01-2022 00:30:09,298.3237616
10-01-2022 00:30:10,298.3237616
10-01-2022 00:30:11,298.3237616
10-01-2022 00:30:12,298.3237616
10-01-2022 00:30:13,298.3237616
10-01-2022 00:30:14,298.3237616
10-01-2022 00:30:15,304.992888
10-01-2022 00:30:16,296.7466256
10-01-2022 00:30:17,296.7466256
10-01-2022 00:30:18,296.7466256
10-01-2022 00:30:19,290.0774992
10-01-2022 00:30:20,290.0774992
10-01-2022 00:30:21,290.0774992
10-01-2022 00:30:22,290.0774992
10-01-2022 00:30:23,296.7466256
10-01-2022 00:30:24,296.7466256
10-01-2022 00:30:25,296.7466256
10-01-2022 00:30:26,296.7466256
10-01-2022 00:30:27,296.7466256
10-01-2022 00:30:28,296.7466256
10-01-2022 00:30:29,296.7466256
10-01-2022 00:30:30,296.7466256
10-01-2022 00:30:31,296.7466256
10-01-2022 00:30:32,296.7466256
10-01-2022 00:30:33,296.7466256
10-01-2022 00:30:34,296.7466256
10-01-2022 00:30:35,323.4231312
10-01-2022 00:30:36,323.4231312
10-01-2022 00:30:37,323.4231312
10-01-2022 00:30:38,323.4231312
10-01-2022 00:30:39,296.7466256
10-01-2022 00:30:40,296.7466256
10-01-2022 00:30:41,296.7466256
10-01-2022 00:30:42,296.7466256
10-01-2022 00:30:43,290.0774992
10-01-2022 00:30:44,290.0774992
10-01-2022 00:30:45,290.0774992
10-01-2022 00:30:46,290.0774992
10-01-2022 00:30:47,296.7466256
10-01-2022 00:30:48,296.7466256
10-01-2022 00:30:49,296.7466256
10-01-2022 00:30:50,296.7466256
10-01-2022 00:30:51,296.7466256
10-01-2022 00:30:52,296.7466256
10-01-2022 00:30:53,296.7466256
10-01-2022 00:30:54,296.7466256
10-01-2022 00:30:55,296.7466256
10-01-2022 00:30:56,296.7466256
10-01-2022 00:30:57,296.7466256
10-01-2022 00:30:58,296.7466256
10-01-2022 00:30:59,283.4083728
10-01-2022 00:31:00,283.4083728
10-01-2022 00:31:01,283.4083728
10-01-2022 00:31:02,283.4083728
10-01-2022 00:31:03,290.0774992
10-01-2022 00:31:04,290.0774992
10-01-2022 00:31:05,290.0774992
10-01-2022 00:31:06,290.0774992
10-01-2022 00:31:07,290.0774992
10-01-2022 00:31:08,290.0774992
10-01-2022 00:31:09,290.0774992
10-01-2022 00:31:10,290.0774992
10-01-2022 00:31:11,283.4083728
10-01-2022 00:31:12,275.1621104
10-01-2022 00:31:13,275.1621104
10-01-2022 00:31:14,275.1621104
10-01-2022 00:31:15,281.8312368
10-01-2022 00:31:16,281.8312368
10-01-2022 00:31:17,281.8312368
10-01-2022 00:31:18,281.8312368
10-01-2022 00:31:19,275.1621104
10-01-2022 00:31:20,283.4083728
10-01-2022 00:31:21,283.4083728
10-01-2022 00:31:22,283.4083728
10-01-2022 00:31:23,290.0774992
10-01-2022 00:31:24,290.0774992
10-01-2022 00:31:25,290.0774992
10-01-2022 00:31:26,290.0774992
10-01-2022 00:31:27,283.4083728
10-01-2022 00:31:28,283.4083728
10-01-2022 00:31:29,283.4083728
10-01-2022 00:31:30,283.4083728
10-01-2022 00:31:31,296.7466256
10-01-2022 00:31:32,296.7466256
10-01-2022 00:31:33,296.7466256
10-01-2022 00:31:34,296.7466256
10-01-2022 00:31:35,303.415752
10-01-2022 00:31:36,295.1694896
10-01-2022 00:31:37,295.1694896
10-01-2022 00:31:38,295.1694896
10-01-2022 00:31:39,321.8459952
10-01-2022 00:31:40,321.8459952
10-01-2022 00:31:41,321.8459952
10-01-2022 00:31:42,321.8459952
10-01-2022 00:31:43,275.1621104
10-01-2022 00:31:44,275.1621104
10-01-2022 00:31:45,275.1621104
10-01-2022 00:31:46,275.1621104
10-01-2022 00:31:47,281.8312368
10-01-2022 00:31:48,281.8312368
10-01-2022 00:31:49,281.8312368
10-01-2022 00:31:50,281.8312368
10-01-2022 00:31:51,281.8312368
10-01-2022 00:31:52,290.0774992
10-01-2022 00:31:53,290.0774992
10-01-2022 00:31:54,290.0774992
10-01-2022 00:31:55,290.0774992
10-01-2022 00:31:56,290.0774992
10-01-2022 00:31:57,290.0774992
10-01-2022 00:31:58,290.0774992
10-01-2022 00:31:59,283.4083728
10-01-2022 00:32:00,291.6546352
10-01-2022 00:32:01,291.6546352
10-01-2022 00:32:02,291.6546352
10-01-2022 00:32:03,304.992888
10-01-2022 00:32:04,304.992888
10-01-2022 00:32:05,304.992888
10-01-2022 00:32:06,304.992888
10-01-2022 00:32:07,298.3237616
10-01-2022 00:32:08,298.3237616
10-01-2022 00:32:09,298.3237616
10-01-2022 00:32:10,298.3237616
10-01-2022 00:32:11,304.992888
10-01-2022 00:32:12,304.992888
10-01-2022 00:32:13,304.992888
10-01-2022 00:32:14,304.992888
10-01-2022 00:32:16,304.992888
10-01-2022 00:32:17,304.992888
10-01-2022 00:32:18,304.992888
10-01-2022 00:32:19,304.992888
10-01-2022 00:32:20,304.992888
10-01-2022 00:32:21,304.992888
10-01-2022 00:32:22,304.992888
10-01-2022 00:32:23,304.992888
10-01-2022 00:32:24,298.3237616
10-01-2022 00:32:25,290.0774992
10-01-2022 00:32:26,290.0774992
10-01-2022 00:32:27,290.0774992
10-01-2022 00:32:28,290.0774992
10-01-2022 00:32:29,290.0774992
10-01-2022 00:32:30,290.0774992
10-01-2022 00:32:31,290.0774992
10-01-2022 00:32:32,290.0774992
10-01-2022 00:32:33,290.0774992
10-01-2022 00:32:34,290.0774992
10-01-2022 00:32:35,290.0774992
10-01-2022 00:32:36,296.7466256
10-01-2022 00:32:37,296.7466256
10-01-2022 00:32:38,296.7466256
10-01-2022 00:32:39,296.7466256
10-01-2022 00:32:40,296.7466256
10-01-2022 00:32:41,296.7466256
10-01-2022 00:32:42,296.7466256
10-01-2022 00:32:43,296.7466256
10-01-2022 00:32:44,290.0774992
10-01-2022 00:32:45,290.0774992
10-01-2022 00:32:46,290.0774992
10-01-2022 00:32:47,290.0774992
10-01-2022 00:32:48,296.7466256
10-01-2022 00:32:49,293.8655904
10-01-2022 00:32:50,293.8655904
10-01-2022 00:32:51,293.8655904
10-01-2022 00:32:52,287.2612128
10-01-2022 00:32:53,287.2612128
10-01-2022 00:32:54,287.2612128
10-01-2022 00:32:55,287.2612128
10-01-2022 00:32:56,293.8655904
10-01-2022 00:32:57,293.8655904
10-01-2022 00:32:58,293.8655904
10-01-2022 00:32:59,293.8655904
10-01-2022 00:33:00,287.2612128
10-01-2022 00:33:01,287.2612128
10-01-2022 00:33:02,287.2612128
10-01-2022 00:33:03,287.2612128
10-01-2022 00:33:04,287.2612128
10-01-2022 00:33:05,287.2612128
10-01-2022 00:33:06,287.2612128
10-01-2022 00:33:07,287.2612128
10-01-2022 00:33:08,307.0743456
10-01-2022 00:33:09,307.0743456
10-01-2022 00:33:10,307.0743456
10-01-2022 00:33:11,307.0743456
10-01-2022 00:33:12,293.8655904
10-01-2022 00:33:13,293.8655904
10-01-2022 00:33:14,293.8655904
10-01-2022 00:33:15,293.8655904
10-01-2022 00:33:16,287.2612128
10-01-2022 00:33:17,287.2612128
10-01-2022 00:33:18,287.2612128
10-01-2022 00:33:19,287.2612128
10-01-2022 00:33:20,287.2612128
10-01-2022 00:33:21,281.8312368
10-01-2022 00:33:22,281.8312368
10-01-2022 00:33:23,281.8312368
10-01-2022 00:33:24,281.8312368
10-01-2022 00:33:25,281.8312368
10-01-2022 00:33:26,281.8312368
10-01-2022 00:33:27,281.8312368
10-01-2022 00:33:28,288.5003632
10-01-2022 00:33:29,296.7466256
10-01-2022 00:33:30,296.7466256
10-01-2022 00:33:31,296.7466256
10-01-2022 00:33:32,296.7466256
10-01-2022 00:33:33,296.7466256
10-01-2022 00:33:34,296.7466256
10-01-2022 00:33:35,296.7466256
10-01-2022 00:33:36,296.7466256
10-01-2022 00:33:37,296.7466256
10-01-2022 00:33:38,296.7466256
10-01-2022 00:33:39,296.7466256
10-01-2022 00:33:40,296.7466256
10-01-2022 00:33:41,296.7466256
10-01-2022 00:33:42,296.7466256
10-01-2022 00:33:43,296.7466256
10-01-2022 00:33:44,296.7466256
10-01-2022 00:33:45,296.7466256
10-01-2022 00:33:46,296.7466256
10-01-2022 00:33:47,296.7466256
10-01-2022 00:33:48,296.7466256
10-01-2022 00:33:49,296.7466256
10-01-2022 00:33:50,296.7466256
10-01-2022 00:33:51,296.7466256
10-01-2022 00:33:52,296.7466256
10-01-2022 00:33:53,299.6276608
10-01-2022 00:33:54,299.6276608
10-01-2022 00:33:55,299.6276608
10-01-2022 00:33:56,292.8937856
10-01-2022 00:33:57,292.8937856
10-01-2022 00:33:58,292.8937856
10-01-2022 00:33:59,292.8937856
10-01-2022 00:34:00,299.6276608
10-01-2022 00:34:01,299.6276608
10-01-2022 00:34:02,299.6276608
10-01-2022 00:34:03,299.6276608
10-01-2022 00:34:04,306.361536
10-01-2022 00:34:05,306.361536
10-01-2022 00:34:06,306.361536
10-01-2022 00:34:07,306.361536
10-01-2022 00:34:08,299.6276608
10-01-2022 00:34:09,299.6276608
10-01-2022 00:34:10,299.6276608
10-01-2022 00:34:11,299.6276608
10-01-2022 00:34:12,340.030912
10-01-2022 00:34:13,340.030912
10-01-2022 00:34:14,340.030912
10-01-2022 00:34:15,340.030912
10-01-2022 00:34:16,292.8937856
10-01-2022 00:34:17,284.5674624
10-01-2022 00:34:18,284.5674624
10-01-2022 00:34:19,284.5674624
10-01-2022 00:34:20,291.3013376
10-01-2022 00:34:21,291.3013376
10-01-2022 00:34:22,291.3013376
10-01-2022 00:34:23,291.3013376
10-01-2022 00:34:24,298.0352128
10-01-2022 00:34:25,311.6620144
10-01-2022 00:34:26,311.6620144
10-01-2022 00:34:27,311.6620144
10-01-2022 00:34:28,298.3237616
10-01-2022 00:34:29,298.3237616
10-01-2022 00:34:30,298.3237616
10-01-2022 00:34:31,298.3237616
10-01-2022 00:34:32,338.33852
10-01-2022 00:34:33,330.0922576
10-01-2022 00:34:34,330.0922576
10-01-2022 00:34:35,330.0922576
10-01-2022 00:34:36,296.7466256
10-01-2022 00:34:37,296.7466256
10-01-2022 00:34:38,296.7466256
10-01-2022 00:34:39,296.7466256
10-01-2022 00:34:40,296.7466256
10-01-2022 00:34:41,288.5003632
10-01-2022 00:34:42,288.5003632
10-01-2022 00:34:43,288.5003632
10-01-2022 00:34:44,288.5003632
10-01-2022 00:34:45,288.5003632
10-01-2022 00:34:46,288.5003632
10-01-2022 00:34:47,288.5003632
10-01-2022 00:34:48,295.1694896
10-01-2022 00:34:49,303.415752
10-01-2022 00:34:50,303.415752
10-01-2022 00:34:51,303.415752
10-01-2022 00:34:52,296.7466256
10-01-2022 00:34:53,296.7466256
10-01-2022 00:34:54,296.7466256
10-01-2022 00:34:55,303.415752
10-01-2022 00:34:56,303.415752
10-01-2022 00:34:57,303.415752
10-01-2022 00:34:58,303.415752
10-01-2022 00:34:59,303.415752
10-01-2022 00:35:00,303.415752
10-01-2022 00:35:01,303.415752
10-01-2022 00:35:02,303.415752
10-01-2022 00:35:03,296.7466256
10-01-2022 00:35:04,288.5003632
10-01-2022 00:35:05,288.5003632
10-01-2022 00:35:06,288.5003632
10-01-2022 00:35:07,295.1694896
10-01-2022 00:35:08,295.1694896
10-01-2022 00:35:09,295.1694896
10-01-2022 00:35:10,295.1694896
10-01-2022 00:35:11,295.1694896
10-01-2022 00:35:12,303.415752
10-01-2022 00:35:13,303.415752
10-01-2022 00:35:14,303.415752
10-01-2022 00:35:15,290.0774992
10-01-2022 00:35:16,290.0774992
10-01-2022 00:35:17,290.0774992
10-01-2022 00:35:18,290.0774992
10-01-2022 00:35:19,303.415752
10-01-2022 00:35:20,303.415752
10-01-2022 00:35:21,303.415752
10-01-2022 00:35:22,303.415752
10-01-2022 00:35:23,296.7466256
10-01-2022 00:35:24,296.7466256
10-01-2022 00:35:25,296.7466256
10-01-2022 00:35:26,296.7466256
10-01-2022 00:35:27,303.415752
10-01-2022 00:35:28,300.469968
10-01-2022 00:35:29,300.469968
10-01-2022 00:35:30,300.469968
10-01-2022 00:35:31,300.469968
10-01-2022 00:35:32,300.469968
10-01-2022 00:35:33,300.469968
10-01-2022 00:35:34,300.469968
10-01-2022 00:35:35,307.0743456
10-01-2022 00:35:37,307.0743456
10-01-2022 00:35:38,307.0743456
10-01-2022 00:35:39,307.0743456
10-01-2022 00:35:40,293.8655904
10-01-2022 00:35:41,293.8655904
10-01-2022 00:35:42,293.8655904
10-01-2022 00:35:43,293.8655904
10-01-2022 00:35:44,293.8655904
10-01-2022 00:35:45,285.6993888
10-01-2022 00:35:46,285.6993888
10-01-2022 00:35:47,285.6993888
10-01-2022 00:35:48,285.6993888
10-01-2022 00:35:49,285.6993888
10-01-2022 00:35:50,285.6993888
10-01-2022 00:35:51,285.6993888
10-01-2022 00:35:52,292.3037664
10-01-2022 00:35:53,300.469968
10-01-2022 00:35:54,300.469968
10-01-2022 00:35:55,300.469968
10-01-2022 00:35:56,293.8655904
10-01-2022 00:35:57,293.8655904
10-01-2022 00:35:58,293.8655904
10-01-2022 00:35:59,293.8655904
10-01-2022 00:36:00,300.469968
10-01-2022 00:36:01,295.1694896
10-01-2022 00:36:02,295.1694896
10-01-2022 00:36:03,295.1694896
10-01-2022 00:36:04,295.1694896
10-01-2022 00:36:05,301.838616
10-01-2022 00:36:06,310.0848784
10-01-2022 00:36:07,310.0848784
10-01-2022 00:36:08,310.0848784
10-01-2022 00:36:09,303.415752
10-01-2022 00:36:10,303.415752
10-01-2022 00:36:11,303.415752
10-01-2022 00:36:12,303.415752
10-01-2022 00:36:13,303.415752
10-01-2022 00:36:14,303.415752
10-01-2022 00:36:15,303.415752
10-01-2022 00:36:16,303.415752
10-01-2022 00:36:17,310.0848784
10-01-2022 00:36:18,310.0848784
10-01-2022 00:36:19,310.0848784
10-01-2022 00:36:20,310.0848784
10-01-2022 00:36:21,336.761384
10-01-2022 00:36:22,340.030912
10-01-2022 00:36:23,340.030912
10-01-2022 00:36:24,340.030912
10-01-2022 00:36:25,306.361536
10-01-2022 00:36:26,306.361536
10-01-2022 00:36:27,306.361536
10-01-2022 00:36:28,306.361536
10-01-2022 00:36:29,313.0954112
10-01-2022 00:36:30,313.0954112
10-01-2022 00:36:31,313.0954112
10-01-2022 00:36:32,313.0954112
10-01-2022 00:36:33,313.0954112
10-01-2022 00:36:34,313.0954112
10-01-2022 00:36:35,313.0954112
10-01-2022 00:36:36,313.0954112
10-01-2022 00:36:37,326.5631616
10-01-2022 00:36:38,284.9315456
10-01-2022 00:36:39,284.9315456
10-01-2022 00:36:40,284.9315456
10-01-2022 00:36:41,284.9315456
10-01-2022 00:36:42,284.9315456
10-01-2022 00:36:43,284.9315456
10-01-2022 00:36:44,284.9315456
10-01-2022 00:36:45,284.9315456
10-01-2022 00:36:46,376.6052224
10-01-2022 00:36:47,376.6052224
10-01-2022 00:36:48,376.6052224
10-01-2022 00:36:49,376.6052224
10-01-2022 00:36:50,376.6052224
10-01-2022 00:36:51,376.6052224
10-01-2022 00:36:52,376.6052224
10-01-2022 00:36:53,376.6052224
10-01-2022 00:36:54,290.4380816
10-01-2022 00:36:55,290.4380816
10-01-2022 00:36:56,290.4380816
10-01-2022 00:36:57,290.4380816
10-01-2022 00:36:58,290.4380816
